Name,Kills,Deaths,K/D,Max kill streak,Kill(s) / minute,Death(s) / minute,Max death streak,Max TK streak,Death by TK,Death by TK Streak,(aprox.) Longest life min.,(aprox.) Shortest life secs.,Nemesis,Victim,Weapons,game_id
amoll32513,130,1,130,107,2.37,0.02,1,8,0,0,37.00,37.00,Spooky: 1,Zaylin: 11,150MM HOWITZER [sFH 18]: 130,http://144.126.151.248:8010/#/gamescoreboard/7240
YittyBombs,115,2,57.5,64,1.32,0.02,1,4,3,2,28.00,-3.00,Spooky: 1,Gatsu: 9,"150MM HOWITZER [sFH 18]: 113, GMC CCKW 353 (Transport): 2",http://144.126.151.248:8010/#/gamescoreboard/7240
[ESPT] T_RAH,115,32,3.59,15,1.31,0.37,4,0,0,0,9.00,0.00,Bonzi Buddy: 4,Luksky2701: 9,"M1 GARAND: 104, BAZOOKA: 7, MK2 GRENADE: 3, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7240
DriveBy,75,35,2.14,11,1.09,0.51,7,0,4,1,5.00,0.00,FuckPapi: 6,Gatsu: 8,"STG44: 72, M43 STIELHANDGRANATE: 3",http://144.126.151.248:8010/#/gamescoreboard/7240
DriveBy,95,41,2.32,13,1.09,0.47,4,1,1,1,6.00,1.00,BeigeDynamite: 6,JohnVicres: 6,"STG44: 87, UNKNOWN: 5, M43 STIELHANDGRANATE: 3",http://144.126.151.248:8010/#/gamescoreboard/7237
CiraM,76,19,4,15,1.02,0.26,2,0,0,0,9.00,0.00,Sloth: 2,shuyuan0909: 7,"M1 GARAND: 51, M1A1 THOMPSON: 24, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/7237
Joh,68,9,7.56,33,0.78,0.1,1,6,0,0,11.00,1.00,Gamble: 2,Rakassan16: 6,"M1 GARAND: 56, M97 TRENCH GUN: 8, MK2 GRENADE: 2, SATCHEL: 1, M2 AP MINE: 1",http://144.126.151.248:8010/#/gamescoreboard/7237
[ESPT] Nuc1e4r_,125,31,4.03,47,1.48,0.37,5,1,0,0,18.00,0.00,shanky386: 16,shanky386: 10,"150MM HOWITZER [sFH 18]: 99, STG44: 16, MP40: 5, UNKNOWN: 2, KARABINER 98K: 2, TELLERMINE 43: 1",http://144.126.151.248:8010/#/gamescoreboard/7230
[ESPT] FatherPig,86,13,6.62,36,1.02,0.15,3,0,0,0,19.00,1.00,Kirbo: 1,sheppy: 7,"GEWEHR 43: 38, 150MM HOWITZER [sFH 18]: 27, MP40: 9, M43 STIELHANDGRANATE: 7, KARABINER 98K: 5",http://144.126.151.248:8010/#/gamescoreboard/7230
bonekrew,76,11,6.91,27,0.9,0.13,2,1,1,1,17.00,0.00,[ESPT] Nuc1e4r_: 2,Celery: 6,"M6 37mm [M8 Greyhound]: 20, 76MM M1 GUN [Sherman M4A3E2(76)]: 13, M1 GARAND: 11, 37MM CANNON [Stuart M5A1]: 10, COAXIAL M1919 [M8 Greyhound]: 9, COAXIAL M1919 [Sherman M4A3E2(76)]: 7, MK2 GRENADE: 2, COAXIAL M1919 [Stuart M5A1]: 2, M1A1 THOMPSON: 1, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7230
[ESPT] T_RAH,73,15,4.87,12,1.19,0.24,2,0,0,0,13.00,1.00,ElTruser: 2,[ESPT] Nudgum: 5,"BROWNING M1919: 69, COLT M1911: 4",http://144.126.151.248:8010/#/gamescoreboard/7230
soLucky!,78,25,3.12,13,1.18,0.38,4,0,2,1,8.00,0.00,[ESPT] MACK: 5,CAR RAMROD: 5,"GEWEHR 43: 77, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7228
soLucky!,72,21,3.43,7,1.18,0.34,2,1,1,1,7.00,1.00,Corporate Slave: 3,Soviet Noodles: 7,"M1 GARAND: 65, UNKNOWN: 3, MK2 GRENADE: 3, BAZOOKA: 1",http://144.126.151.248:8010/#/gamescoreboard/7227
[ESPT] Valhalla,89,22,4.05,18,1.01,0.25,2,0,0,0,13.00,1.00,TTV/shockwaves1: 3,Numi1: 7,"FG42 x4: 58, KARABINER 98K x8: 29, UNKNOWN: 2",http://144.126.151.248:8010/#/gamescoreboard/7225
[ESPT] Nuc1e4r_,66,31,2.13,17,0.76,0.36,3,0,1,1,9.00,0.00,[ESPR] Sikon: 3,helljumper10108: 7,"GEWEHR 43: 55, M43 STIELHANDGRANATE: 5, MP40: 3, 150MM HOWITZER [sFH 18]: 2, STG44: 1",http://144.126.151.248:8010/#/gamescoreboard/7225
superfluousbottleofc,65,21,3.1,16,0.74,0.24,3,0,1,1,12.00,1.00,The Jagmeister: 4,The Jagmeister: 6,"MG42: 60, LUGER P08: 3, UNKNOWN: 2",http://144.126.151.248:8010/#/gamescoreboard/7225
Sython,118,5,23.6,57,1.32,0.06,1,3,0,0,27.00,6.00,Durt Cobain: 1,BrodyGeeZ: 7,"76MM M1 GUN [Sherman M4A3E2(76)]: 87, COAXIAL M1919 [Sherman M4A3E2(76)]: 24, 75MM CANNON [Sherman M4A3(75)W]: 6, TELLERMINE 43: 1",http://144.126.151.248:8010/#/gamescoreboard/7224
[ESPT] Valhalla,101,35,2.89,14,1.12,0.39,4,0,0,0,10.00,0.00,[ESPR] Sikon: 5,ExeburentWitness: 8,"M1 GARAND: 95, UNKNOWN: 2, MK2 GRENADE: 2, M3 KNIFE: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7224
Just A Sloth,67,15,4.47,11,0.74,0.17,2,0,0,0,15.00,2.00,Smoky: 2,axMIAW: 4,"M1 GARAND: 48, BROWNING M1919: 12, BAZOOKA: 4, MK2 GRENADE: 3",http://144.126.151.248:8010/#/gamescoreboard/7224
Evil Cookie (::),82,39,2.1,9,0.6,0.29,3,0,0,0,17.00,1.00,[ESPT] OokerTheApe: 8,·[bardo]·GitanO✠: 9,"MP40: 55, M1 CARBINE: 24, M1A1 THOMPSON: 3",http://144.126.151.248:8010/#/gamescoreboard/7222
[ESPT] OokerTheApe,82,29,2.83,14,1.01,0.36,3,1,0,0,8.00,0.00,=7Cav=PVT.Wolfe.A: 3,Evil Cookie (::): 8,"M1 GARAND: 75, MK2 GRENADE: 7",http://144.126.151.248:8010/#/gamescoreboard/7222
[ESPT] Valhalla,141,27,5.22,21,1.81,0.35,3,0,0,0,8.00,1.00,Banana Boi: 2,Pcmkr: 8,"FG42 x4: 139, S-MINE: 2",http://144.126.151.248:8010/#/gamescoreboard/7214
[ESPT]Boomer,127,26,4.88,22,1.45,0.3,3,0,0,0,14.00,1.00,[ESPR] RUNIC66: 3,[ESPR] RUNIC66: 9,"M1 GARAND: 126, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7214
MrRconn,120,5,24,86,1.32,0.06,2,4,0,0,44.00,1.00,DM Brian: 3,Leto Atreides: 8,"150MM HOWITZER [sFH 18]: 110, Sd.Kfz.234 Puma: 4, MP40: 2, GEWEHR 43: 1, M1A1 AT MINE: 1, M43 STIELHANDGRANATE: 1, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 1",http://144.126.151.248:8010/#/gamescoreboard/7214
[ESPT] The_Raven,92,34,2.71,18,0.51,0.19,4,1,1,1,17.00,1.00,[ESPT] Nudgum: 5,Revan22598: 4,"76MM M1 GUN [Sherman M4A3E2(76)]: 22, MP40: 22, STG44: 12, KARABINER 98K: 11, COAXIAL M1919 [Sherman M4A3E2(76)]: 7, 75MM CANNON [Sherman M4A3(75)W]: 4, 75MM CANNON [Sd.Kfz.171 Panther]: 4, 155MM HOWITZER [M114]: 2, M43 STIELHANDGRANATE: 2, COAXIAL MG34 [Sd.Kfz.171 Panther]: 2, 37MM CANNON [Stuart M5A1]: 1, COLT M1911: 1, UNKNOWN: 1, COAXIAL M1919 [Sherman M4A3(75)W]: 1",http://144.126.151.248:8010/#/gamescoreboard/7214
[ESPT] Nudgum,80,50,1.6,28,0.44,0.28,6,3,1,1,34.00,1.00,pepe: 6,[ESPT] Pizza Hut®'s : 5,"M1 GARAND: 34, 75MM CANNON [Sd.Kfz.171 Panther]: 23, MG 42 [Sd.Kfz 251 Half-track]: 11, COAXIAL MG34 [Sd.Kfz.171 Panther]: 5, MK2 GRENADE: 2, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 2, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 1, MG42: 1, MP40: 1",http://144.126.151.248:8010/#/gamescoreboard/7214
[ESPT] FatherPig,75,24,3.12,10,0.75,0.24,2,0,1,1,10.00,1.00,Banana Boi: 2,[ESPT]RA88ERS776: 5,"GEWEHR 43: 73, M43 STIELHANDGRANATE: 2",http://144.126.151.248:8010/#/gamescoreboard/7214
Chimps Ahoy,72,24,3,10,0.4,0.13,2,6,1,1,15.00,1.00,KorpZero: 5,KorpZero: 5,"M1 GARAND: 31, KARABINER 98K x8: 31, BAZOOKA: 4, WALTHER P38: 4, MK2 GRENADE: 2",http://144.126.151.248:8010/#/gamescoreboard/7214
[ESPT] TheWhiz-,72,26,2.77,12,0.88,0.32,3,0,0,0,8.00,1.00,Von KolorS: 3,Nocter: 6,"M1 GARAND: 71, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7214
SpyingSundew,67,35,1.91,13,0.37,0.2,9,5,0,0,26.00,1.00,[ESPT] Deco: 3,Poot: 3,"STG44: 30, BOMBING RUN: 18, MP40: 12, STRAFING RUN: 3, SATCHEL: 2, TELLERMINE 43: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7214
[ESPT] Valhalla,77,10,7.7,16,1.49,0.19,2,0,0,0,9.00,1.00,OneCosmos.TTV: 2,BackseatGamer: 6,"FG42 x4: 76, S-MINE: 1",http://144.126.151.248:8010/#/gamescoreboard/7211
amoll32513,87,5,17.4,60,1.31,0.08,2,8,1,1,22.00,1.00,KorbenDallas: 2,Google_Plus: 6,"150MM HOWITZER [sFH 18]: 63, 155MM HOWITZER [M114]: 20, M1 CARBINE: 3, MP40: 1",http://144.126.151.248:8010/#/gamescoreboard/7206
Ryfoster501,68,25,2.72,24,0.82,0.3,2,0,0,0,12.00,1.00,HBG18: 4,Garoop: 5,"M1 GARAND: 42, M1A1 THOMPSON: 21, M97 TRENCH GUN: 3, UNKNOWN: 2",http://144.126.151.248:8010/#/gamescoreboard/7204
amoll32513,67,1,67,39,2.27,0.03,1,2,0,0,8.00,8.00,Woody: 1,Cooter_Shooter: 4,"150MM HOWITZER [sFH 18]: 63, MP40: 3, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7204
[ESPT] Valhalla,104,47,2.21,8,0.78,0.35,3,1,0,0,9.00,0.00,[ESPT] morningstar: 7,[BST2] MoscaTnT: 6,"MP40: 47, M1 CARBINE: 35, KARABINER 98K: 19, S-MINE: 1, BOMBING RUN: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7187
okgaming,96,44,2.18,21,0.73,0.33,4,1,0,0,13.00,1.00,Jaegerme15ter: 6,Papa Fate: 5,"GEWEHR 43: 46, M6 37mm [M8 Greyhound]: 15, HULL M1919 [Sherman M4A3(75)W]: 8, 75MM CANNON [Sherman M4A3(75)W]: 5, COAXIAL M1919 [M8 Greyhound]: 5, M8 Greyhound: 5, UNKNOWN: 4, M43 STIELHANDGRANATE: 3, COAXIAL M1919 [Sherman M4A3(75)W]: 3, HULL M1919: 1, TELLERMINE 43: 1",http://144.126.151.248:8010/#/gamescoreboard/7187
Jaegerme15ter,95,37,2.57,22,0.72,0.28,4,0,2,1,14.00,0.00,okgaming: 5,Lady dickgirl absolu: 6,"M1 GARAND: 76, PANZERSCHRECK: 12, KARABINER 98K: 4, MK2 GRENADE: 3",http://144.126.151.248:8010/#/gamescoreboard/7187
[ESPT] rupert,88,34,2.59,13,0.66,0.26,3,0,1,1,23.00,1.00,[ESPT] FatherPig: 4,Professor Alice: 5,"M1 GARAND: 59, KARABINER 98K x8: 20, M1A1 THOMPSON: 4, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 3, COLT M1911: 1, WALTHER P38: 1",http://144.126.151.248:8010/#/gamescoreboard/7187
Dr Duke,71,40,1.77,16,0.54,0.3,6,0,2,1,9.00,1.00,[ESPT] Valhalla: 3,Professor Alice: 6,"M1 GARAND: 42, MP40: 15, MG42: 8, MK2 GRENADE: 3, GEWEHR 43: 2, KARABINER 98K: 1",http://144.126.151.248:8010/#/gamescoreboard/7187
Top,66,28,2.36,13,0.5,0.21,3,5,0,0,31.00,1.00,[ESPT] rupert: 5,[ESPT] rupert: 3,"GEWEHR 43: 33, BOMBING RUN: 21, MP40: 8, HULL M1919 [Sherman M4A3E2(76)]: 2, PRECISION STRIKE: 1, HULL M1919 [Sherman M4A3(75)W]: 1",http://144.126.151.248:8010/#/gamescoreboard/7187
Super Pants,71,32,2.22,13,0.95,0.43,4,0,0,0,10.00,0.00,Lord Frankie Roth: 2,[ESPT] Mack: 5,"M1 GARAND: 65, M1A1 THOMPSON: 4, MK2 GRENADE: 2",http://144.126.151.248:8010/#/gamescoreboard/7185
amoll32513,119,6,19.83,41,1.31,0.07,2,4,1,1,26.00,1.00,Atlas: 4,Squirrel: 7,"155MM HOWITZER [M114]: 118, TELLERMINE 43: 1",http://144.126.151.248:8010/#/gamescoreboard/7184
Architorture,84,36,2.33,13,1.06,0.45,8,0,0,0,10.00,0.00,[ESPT] Mongo: 3,rcain: 6,"M1 GARAND: 63, M1918A2 BAR: 10, BAZOOKA: 6, UNKNOWN: 4, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/7184
Top,79,13,6.08,23,1.52,0.25,2,2,0,0,13.00,1.00,Architorture: 5,Emil675: 5,"KARABINER 98K: 55, 150MM HOWITZER [sFH 18]: 17, M43 STIELHANDGRANATE: 5, PANZERSCHRECK: 2",http://144.126.151.248:8010/#/gamescoreboard/7184
DraughtFan0676,74,30,2.47,16,0.92,0.37,4,0,0,0,7.00,0.00,Is that Jesus with a: 4,Wet-Bread: 6,"M1 GARAND: 66, MK2 GRENADE: 3, BAZOOKA: 2, M1 CARBINE: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7184
I CANT READ,81,17,4.76,41,0.93,0.2,3,5,1,1,23.00,1.00,Shrihkey: 2,Kespock: 3,"150MM HOWITZER [sFH 18]: 38, STG44: 33, SATCHEL: 4, M43 STIELHANDGRANATE: 3, GEWEHR 43: 2, GMC CCKW 353 (Transport): 1",http://144.126.151.248:8010/#/gamescoreboard/7170
[ESPT] Spitfire,72,5,14.4,43,0.83,0.06,2,2,0,0,13.00,4.00,Dogwater: 1,NotoriousNemo: 5,"75MM CANNON [Sd.Kfz.171 Panther]: 31, COAXIAL MG34 [Sd.Kfz.171 Panther]: 21, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 11, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 6, MP40: 3",http://144.126.151.248:8010/#/gamescoreboard/7170
ExcessNate,77,5,15.4,20,0.88,0.06,1,1,0,0,27.00,7.00,JDanger18: 2,blueb0ttle: 6,"76MM M1 GUN [Sherman M4A3E2(76)]: 35, COAXIAL M1919 [Sherman M4A3E2(76)]: 23, 75MM CANNON [Sherman M4A3(75)W]: 13, COAXIAL M1919 [Sherman M4A3(75)W]: 5, COAXIAL M1919: 1",http://144.126.151.248:8010/#/gamescoreboard/7162
pan bones,69,41,1.68,7,0.81,0.48,4,0,1,1,5.00,1.00,Tsar: 9,Tsar: 4,"M1 GARAND: 42, MP40: 12, M1 CARBINE: 8, S-MINE: 3, MK2 GRENADE: 3, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7162
[ESPT]Boomer,69,48,1.44,7,0.79,0.55,5,2,0,0,5.00,1.00,obama_junior: 3,Mattaus1810: 4,"M1 GARAND: 64, BAZOOKA: 4, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7162
[ESPT] Valhalla,69,24,2.88,10,1.17,0.41,3,12,0,0,6.00,0.00,[ESPT]Boomer: 3,[ESPT] UsRanger: 6,"STG44: 59, SATCHEL: 7, M43 STIELHANDGRANATE: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7162
[ESPT] Fortress,74,19,3.89,19,0.85,0.22,2,0,0,0,10.00,1.00,Da_xManimal: 2,rotz: 5,"PPSH 41 W/DRUM: 35, MOSIN NAGANT M38: 20, PPSH 41: 7, MOSIN NAGANT 91/30: 4, SATCHEL CHARGE: 3, SVT40: 2, RG-42 GRENADE: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7148
Lucky McLuckface,70,6,11.67,22,0.8,0.07,2,5,0,0,23.00,5.00,Recyclic: 2,Dewsain: 6,"75MM CANNON [Sd.Kfz.171 Panther]: 50, COAXIAL MG34 [Sd.Kfz.171 Panther]: 8, COAXIAL MG34 [Sd.Kfz.234 Puma]: 6, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 4, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 2",http://144.126.151.248:8010/#/gamescoreboard/7148
[ESPT] Mr. Wallace,68,39,1.74,8,0.78,0.45,4,0,1,1,6.00,0.00,[ESPT]Boomer: 3,FondleMyWagon: 4,"MOSIN NAGANT M38: 27, SVT40: 25, MOSIN NAGANT 91/30: 8, PPSH 41: 5, DP-27: 1, UNKNOWN: 1, SATCHEL CHARGE: 1",http://144.126.151.248:8010/#/gamescoreboard/7148
[ESPT] Spec,156,2,78,76,1.78,0.02,1,5,0,0,50.00,17.00,<𝓐𝓵𝓹𝓱𝓪>菜就多练: 1,<𝓐𝓵𝓹𝓱𝓪>Corazon乄: 14,"150MM HOWITZER [sFH 18]: 154, MP40: 1, M1A1 AT MINE: 1",http://144.126.151.248:8010/#/gamescoreboard/7146
[ESPT] morningstar,133,5,26.6,64,1.5,0.06,3,8,0,0,38.00,1.00,<𝓐𝓵𝓹𝓱𝓪>菜就多练: 2,<𝓐𝓵𝓹𝓱𝓪>无丑: 16,"150MM HOWITZER [sFH 18]: 131, GEWEHR 43: 1, M1A1 AT MINE: 1",http://144.126.151.248:8010/#/gamescoreboard/7146
[ESPT] Fortress,94,27,3.48,22,1.07,0.31,3,0,0,0,18.00,1.00,<𝓐𝓵𝓹𝓱𝓪>Гиперион: 5,<𝓐𝓵𝓹𝓱𝓪>Aria: 12,"MG42: 90, KARABINER 98K: 4",http://144.126.151.248:8010/#/gamescoreboard/7146
<𝓐𝓵𝓹𝓱𝓪>Yuan,92,4,23,73,1.05,0.05,2,2,1,1,10.00,-2.00,[ESPT] Lost: 2,[ESPT] Digishadow: 6,"76MM M1 GUN [Sherman M4A3E2(76)]: 63, 75MM CANNON [Sherman M4A3(75)W]: 11, COAXIAL M1919 [Sherman M4A3E2(76)]: 9, COAXIAL M1919 [Sherman M4A3(75)W]: 4, BAZOOKA: 3, M1 GARAND: 1, COLT M1911: 1",http://144.126.151.248:8010/#/gamescoreboard/7146
<𝓐𝓵𝓹𝓱𝓪>娜娜,90,6,15,23,1.03,0.07,2,0,0,0,18.00,4.00,[ESPT] kaput: 3,[ESPT] Krustin: 7,"76MM M1 GUN [Sherman M4A3E2(76)]: 42, 37MM CANNON [Stuart M5A1]: 22, 75MM CANNON [Sherman M4A3(75)W]: 13, COAXIAL M1919 [Sherman M4A3E2(76)]: 10, COAXIAL M1919 [Sherman M4A3(75)W]: 2, COAXIAL M1919 [Stuart M5A1]: 1",http://144.126.151.248:8010/#/gamescoreboard/7146
[ESPT] AkuHitman,88,5,17.6,58,1.0,0.06,3,4,0,0,49.00,1.00,<𝓐𝓵𝓹𝓱𝓪>真真想吃火锅: 3,<𝓐𝓵𝓹𝓱𝓪>无丑: 14,150MM HOWITZER [sFH 18]: 88,http://144.126.151.248:8010/#/gamescoreboard/7146
[ESPT] DashThirty,82,41,2,9,0.94,0.47,3,0,1,1,10.00,0.00,<𝓐𝓵𝓹𝓱𝓪>Ryd3r: 6,<𝓐𝓵𝓹𝓱𝓪>Ryd3r: 12,GEWEHR 43: 82,http://144.126.151.248:8010/#/gamescoreboard/7146
<𝓐𝓵𝓹𝓱𝓪>Гиперион,79,53,1.49,15,0.9,0.6,7,1,0,0,8.00,0.00,[ESPT] Spec: 10,[ESPT] SAP: 7,"M1 GARAND: 78, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/7146
<𝓐𝓵𝓹𝓱𝓪> 章鱼哥,78,30,2.6,27,0.89,0.34,3,0,1,1,19.00,-2.00,[ESPT] morningstar: 3,[ESPT] GHOST: 8,BROWNING M1919: 78,http://144.126.151.248:8010/#/gamescoreboard/7146
amoll32513,91,10,9.1,58,1.35,0.15,4,3,0,0,43.00,0.00,[OP]DellaMorte: 8,FudgeStripe: 5,"155MM HOWITZER [M114]: 90, Opel Blitz (Supply): 1",http://144.126.151.248:8010/#/gamescoreboard/7136
[ESPT] WimZy,66,14,4.71,14,0.57,0.12,2,0,0,0,19.00,1.00,Nick2007: 3,Tigers0204: 6,"M1 GARAND: 36, BOMBING RUN: 11, STRAFING RUN: 11, MP40: 3, PRECISION STRIKE: 3, UNKNOWN: 1, GEWEHR 43: 1",http://144.126.151.248:8010/#/gamescoreboard/7128
WardonRamsay,65,15,4.33,27,0.56,0.13,3,2,0,0,18.00,0.00,blainedickson86: 3,blainedickson86: 4,"75MM CANNON [Sd.Kfz.171 Panther]: 18, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 12, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 12, KARABINER 98K: 10, COAXIAL MG34 [Sd.Kfz.171 Panther]: 9, PANZERSCHRECK: 3, HULL M1919 [Sherman M4A3(75)W]: 1",http://144.126.151.248:8010/#/gamescoreboard/7128
